posts,language,query,time
1600,SQL without joins,one blogpost,0.0032777000000123735
1600,SQL without joins,one blogpost,0.0012976999998954852
1600,MongoDB,one blogpost,0.3214015000000927
1600,SQL with joins,one blogpost,0.01322179999999662
1600,SQL Materialized View,one blogpost,0.001932699999997567
1600,SQL without joins,one blogpost,0.006295900000054644
1600,SQL without joins,one blogpost,0.014461799999935465
1600,SQL without joins,one blogpost,0.004330999999979213
1600,MongoDB,one blogpost,0.2894341999999597
1600,SQL,by tag,0.004414099999962673
1600,SQL Materialized View,by tag,0.002167699999972683
1600,MongoDB,by tag,0.4409547999999859
1600,SQL,by tag,0.004697700000065197
1600,SQL Materialized View,by tag,0.0019922999999835156
1600,MongoDB,by tag,0.37621680000006563
1600,SQL,by tag,0.003654299999993782
1600,SQL Materialized View,by tag,0.001931499999955122
1600,MongoDB,by tag,0.4227121999999781
1600,SQL,by tag,0.003126099999917642
1600,SQL Materialized View,by tag,0.002266800000029434
1600,MongoDB,by tag,0.32958430000007866
1600,SQL,by tag,0.0029413000000886314
1600,SQL Materialized View,by tag,0.0018874999999525244
1600,MongoDB,by tag,0.32110929999998916
1600,SQL,by comment author,0.003459700000007615
1600,SQL with Index,by comment author,0.0018306999999140317
1600,MongoDB,by comment author,0.33163969999998244
1600,SQL,by comment author,0.007568800000058218
1600,SQL with Index,by comment author,0.0020892000000003463
1600,MongoDB,by comment author,0.3576585000000705
1600,SQL,by comment author,0.0034490000000459986
1600,SQL with Index,by comment author,0.0017720000000736036
1600,MongoDB,by comment author,0.33379309999997986
1600,SQL,by comment author,0.0035757999999077583
1600,SQL with Index,by comment author,0.0017249999999648935
1600,MongoDB,by comment author,0.38638590000005024
1600,SQL,by comment author,0.005037399999991976
1600,SQL with Index,by comment author,0.0016385999999783962
1600,MongoDB,by comment author,0.39202030000001287
1600,SQL with joins,one blogpost,0.012126899999998386
1600,SQL Materialized View,one blogpost,0.0038948000000118554
1600,SQL without joins,one blogpost,0.0036444999999503125
1600,SQL without joins,one blogpost,0.005677900000023328
1600,SQL without joins,one blogpost,0.0025937999999996464
1600,MongoDB,one blogpost,0.5880131999999776
1600,SQL with joins,one blogpost,0.02620430000001761
1600,SQL Materialized View,one blogpost,0.001821799999902396
1600,SQL without joins,one blogpost,0.0016805999999860433
1600,SQL without joins,one blogpost,0.0032075999999960914
1600,SQL without joins,one blogpost,0.001372899999978472
1600,MongoDB,one blogpost,0.2709604000000354
1600,SQL with joins,one blogpost,0.01646809999999732
1600,SQL Materialized View,one blogpost,0.003210599999988517
1600,SQL without joins,one blogpost,0.0015487999999095337
1600,SQL without joins,one blogpost,0.003534000000058768
1600,SQL without joins,one blogpost,0.0013429000000542146
1600,MongoDB,one blogpost,0.30367760000001454
1600,SQL with joins,one blogpost,0.009767499999952634
1600,SQL Materialized View,one blogpost,0.00260430000002998
1600,SQL without joins,one blogpost,0.001782899999966503
1600,SQL without joins,one blogpost,0.003178300000058698
1600,SQL without joins,one blogpost,0.0012188000000605825
1600,MongoDB,one blogpost,0.23937419999992926
1600,SQL with joins,one blogpost,0.007976099999950748
1600,SQL Materialized View,one blogpost,0.0021682999999939057
1600,SQL without joins,one blogpost,0.0036118000000442407
1600,SQL without joins,one blogpost,0.005454100000065409
1600,SQL without joins,one blogpost,0.0014793999999938023
1600,MongoDB,one blogpost,0.239501300000029
1600,SQL,by tag,0.003128300000071249
1600,SQL Materialized View,by tag,0.0019922999999835156
1600,MongoDB,by tag,0.2896668000000773
1600,SQL,by tag,0.00324599999999009
1600,SQL Materialized View,by tag,0.002856699999938428
1600,MongoDB,by tag,0.2655898000000434
1600,SQL,by tag,0.00320970000007037
1600,SQL Materialized View,by tag,0.003107999999997446
1600,MongoDB,by tag,0.28461960000004183
1600,SQL,by tag,0.0033429999999725624
1600,SQL Materialized View,by tag,0.0017921999999543914
1600,MongoDB,by tag,0.2862973000000011
1600,SQL,by tag,0.0027360999999928026
1600,SQL Materialized View,by tag,0.0017325999999684427
1600,MongoDB,by tag,0.25796330000002854
1600,SQL,by comment author,0.003340400000070076
1600,SQL with Index,by comment author,0.0016425000000026557
1600,MongoDB,by comment author,0.2814836000000014
1600,SQL,by comment author,0.004183799999964322
1600,SQL with Index,by comment author,0.0017142000000376356
1600,MongoDB,by comment author,0.3543261000000939
1600,SQL,by comment author,0.00526439999998729
1600,SQL with Index,by comment author,0.0024656999999024265
1600,MongoDB,by comment author,0.34403130000009696
1600,SQL,by comment author,0.007537999999954081
1600,SQL with Index,by comment author,0.0016372000000046683
1600,MongoDB,by comment author,0.2903284999999869
1600,SQL,by comment author,0.003845599999976912
1600,SQL with Index,by comment author,0.0017353999999158987
1600,MongoDB,by comment author,0.3108252999999195
1600,SQL with joins,one blogpost,0.012692000000015469
1600,SQL Materialized View,one blogpost,0.0032413999999789667
1600,SQL without joins,one blogpost,0.0021019999999225547
1600,SQL without joins,one blogpost,0.0032727999999906388
1600,SQL without joins,one blogpost,0.0017258999999967273
1600,MongoDB,one blogpost,0.2641200000000481
1600,SQL with joins,one blogpost,0.011939299999994546
1600,SQL Materialized View,one blogpost,0.0036900999999716078
1600,SQL without joins,one blogpost,0.0025521000000026106
1600,SQL without joins,one blogpost,0.0038843999999471635
1600,SQL without joins,one blogpost,0.0017712999999730528
1600,MongoDB,one blogpost,0.2585516000000325
1600,SQL with joins,one blogpost,0.010145799999918381
1600,SQL Materialized View,one blogpost,0.0018337999999857857
1600,SQL without joins,one blogpost,0.0018311999999696127
1600,SQL without joins,one blogpost,0.003086300000063602
1600,SQL without joins,one blogpost,0.0011648000000832326
1600,MongoDB,one blogpost,0.28803369999991446
1600,SQL with joins,one blogpost,0.010506200000008903
1600,SQL Materialized View,one blogpost,0.0018793000000414395
1600,SQL without joins,one blogpost,0.0015477000000601038
1600,SQL without joins,one blogpost,0.00298340000006192
1600,SQL without joins,one blogpost,0.0013314999999920474
1600,MongoDB,one blogpost,0.34416329999999107
1600,SQL with joins,one blogpost,0.009338899999988826
1600,SQL Materialized View,one blogpost,0.0018079000000170709
1600,SQL without joins,one blogpost,0.0015367999999398307
1600,SQL without joins,one blogpost,0.0029349000000138403
1600,SQL without joins,one blogpost,0.0013576999999713735
1600,MongoDB,one blogpost,0.3296550999999681
1600,SQL,by tag,0.0030097000000068874
1600,SQL Materialized View,by tag,0.0018606999999519758
1600,MongoDB,by tag,0.40478699999994205
1600,SQL,by tag,0.005013800000028823
1600,SQL Materialized View,by tag,0.001790000000028158
1600,MongoDB,by tag,0.36100499999997737
1600,SQL,by tag,0.004227600000035636
1600,SQL Materialized View,by tag,0.001758399999971516
1600,MongoDB,by tag,0.29765660000009575
1600,SQL,by tag,0.0038951000000224667
1600,SQL Materialized View,by tag,0.0017254999999067877
1600,MongoDB,by tag,0.29484769999999116
1600,SQL,by tag,0.0032828999999310327
1600,SQL Materialized View,by tag,0.0017687000000705666
1600,MongoDB,by tag,0.270454700000073
1600,SQL,by comment author,0.003739900000027774
1600,SQL with Index,by comment author,0.0017830000000458313
1600,MongoDB,by comment author,0.405106700000033
1600,SQL,by comment author,0.005112399999916306
1600,SQL with Index,by comment author,0.001734100000021499
1600,MongoDB,by comment author,0.3457425999999941
1600,SQL,by comment author,0.005719099999964783
1600,SQL with Index,by comment author,0.0016411000000289278
1600,MongoDB,by comment author,0.364932299999964
1600,SQL,by comment author,0.004775800000061281
1600,SQL with Index,by comment author,0.002234500000099615
1600,MongoDB,by comment author,0.3894884999999704
1600,SQL,by comment author,0.003432100000054561
1600,SQL with Index,by comment author,0.0016931999999769687
1600,MongoDB,by comment author,0.37992930000007163
1600,SQL with joins,one blogpost,0.008145099999978811
1600,SQL Materialized View,one blogpost,0.002058000000033644
1600,SQL without joins,one blogpost,0.0015383999999585285
1600,SQL without joins,one blogpost,0.0031859000000622473
1600,SQL without joins,one blogpost,0.001329300000065814
1600,MongoDB,one blogpost,0.3390508999999611
1600,SQL with joins,one blogpost,0.006697400000007292
1600,SQL Materialized View,one blogpost,0.00246920000006412
1600,SQL without joins,one blogpost,0.0018232999999554522
1600,SQL without joins,one blogpost,0.003538000000048669
1600,SQL without joins,one blogpost,0.0014115000000174405
1600,MongoDB,one blogpost,0.3369629999999688
1600,SQL with joins,one blogpost,0.01259390000006988
1600,SQL Materialized View,one blogpost,0.0019213999999010412
1600,SQL without joins,one blogpost,0.0015650000000277942
1600,SQL without joins,one blogpost,0.0030219999999872016
1600,SQL without joins,one blogpost,0.0011976999999205873
1600,MongoDB,one blogpost,0.348974099999964
1600,SQL with joins,one blogpost,0.013935599999967963
1600,SQL Materialized View,one blogpost,0.002764500000012049
1600,SQL without joins,one blogpost,0.0016236000000162676
1600,SQL without joins,one blogpost,0.003238900000042122
1600,SQL without joins,one blogpost,0.0012418000000025131
1600,MongoDB,one blogpost,0.35899879999999484
1600,SQL with joins,one blogpost,0.010502299999984643
1600,SQL Materialized View,one blogpost,0.0021150000000034197
1600,SQL without joins,one blogpost,0.0016351000000440763
1600,SQL without joins,one blogpost,0.0030672999999978856
1600,SQL without joins,one blogpost,0.0014363000000230386
1600,MongoDB,one blogpost,0.3322812999999769
1600,SQL,by tag,0.0030040999999982887
1600,SQL Materialized View,by tag,0.001973099999986516
1600,MongoDB,by tag,0.3389703999999938
1600,SQL,by tag,0.004569899999978588
1600,SQL Materialized View,by tag,0.005877099999906932
1600,MongoDB,by tag,0.36980610000000524
1600,SQL,by tag,0.008582400000022972
1600,SQL Materialized View,by tag,0.0018630000000712243
1600,MongoDB,by tag,0.3529984000000468
1600,SQL,by tag,0.003967799999941235
1600,SQL Materialized View,by tag,0.0017798000000084357
1600,MongoDB,by tag,0.3337073000000146
1600,SQL,by tag,0.005233900000007452
1600,SQL Materialized View,by tag,0.001961000000051172
1600,MongoDB,by tag,0.3986430999999584
1600,SQL,by comment author,0.0034398000000237516
1600,SQL with Index,by comment author,0.0016276000000061686
1600,MongoDB,by comment author,0.365903000000003
1600,SQL,by comment author,0.005045399999971778
1600,SQL with Index,by comment author,0.0018489999999928841
1600,MongoDB,by comment author,0.42644990000007965
1600,SQL,by comment author,0.004063299999984338
1600,SQL with Index,by comment author,0.0016838000000234388
1600,MongoDB,by comment author,0.45071250000000873
1600,SQL,by comment author,0.0055744000000004235
1600,SQL with Index,by comment author,0.0016591999999491236
1600,MongoDB,by comment author,0.4651467999999568
1600,SQL,by comment author,0.003774099999986902
1600,SQL with Index,by comment author,0.0018983999999591106
1600,MongoDB,by comment author,0.42226289999996425
1600,SQL with joins,one blogpost,0.0068033000000014
1600,SQL Materialized View,one blogpost,0.0023372000000563276
1600,SQL without joins,one blogpost,0.0017820999999003106
1600,SQL without joins,one blogpost,0.003276199999959317
1600,SQL without joins,one blogpost,0.0013690000000678992
1600,MongoDB,one blogpost,0.36798830000009275
1600,SQL with joins,one blogpost,0.008829100000070866
1600,SQL Materialized View,one blogpost,0.0019403000000011161
1600,SQL without joins,one blogpost,0.0015992999999525637
1600,SQL without joins,one blogpost,0.0032820000000128857
1600,SQL without joins,one blogpost,0.0013945000000603613
1600,MongoDB,one blogpost,0.2936992999999575
1600,SQL with joins,one blogpost,0.005588999999986299
1600,SQL Materialized View,one blogpost,0.0017779999999447682
1600,SQL without joins,one blogpost,0.0016660000000001673
1600,SQL without joins,one blogpost,0.0031119000000217056
1600,SQL without joins,one blogpost,0.0013453000000254178
1600,MongoDB,one blogpost,0.32357890000002953
1600,SQL with joins,one blogpost,0.013294799999926
1600,SQL Materialized View,one blogpost,0.0018814000000020314
1600,SQL without joins,one blogpost,0.0015364000000772648
1600,SQL without joins,one blogpost,0.0030044000000089
1600,SQL without joins,one blogpost,0.0013431000000991844
1600,MongoDB,one blogpost,0.30245370000000094
1600,SQL with joins,one blogpost,0.006748900000047797
1600,SQL Materialized View,one blogpost,0.0026623999999628722
1600,SQL without joins,one blogpost,0.0019304999999576467
1600,SQL without joins,one blogpost,0.003197099999965758
1600,SQL without joins,one blogpost,0.0025544000000081724
1600,MongoDB,one blogpost,0.2852764000000434
1600,SQL,by tag,0.0031452000000626867
1600,SQL Materialized View,by tag,0.0020558999999593652
1600,MongoDB,by tag,0.46281710000005205
1600,SQL,by tag,0.004253899999980604
1600,SQL Materialized View,by tag,0.001982699999985016
1600,MongoDB,by tag,0.3900160999999116
1600,SQL,by tag,0.004787899999996625
1600,SQL Materialized View,by tag,0.0019335000000637592
1600,MongoDB,by tag,0.3467110000000275
1600,SQL,by tag,0.005209199999967495
1600,SQL Materialized View,by tag,0.0021097000000054322
1600,MongoDB,by tag,0.35181809999994584
1600,SQL,by tag,0.0035921999999573018
1600,SQL Materialized View,by tag,0.0017315999999709675
1600,MongoDB,by tag,0.3529489999999669
1600,SQL,by comment author,0.0038544999999885476
1600,SQL with Index,by comment author,0.0018171000000393178
1600,MongoDB,by comment author,0.3936825000000681
1600,SQL,by comment author,0.005067200000098637
1600,SQL with Index,by comment author,0.0021808000000191896
1600,MongoDB,by comment author,0.33330739999996695
1600,SQL,by comment author,0.0038313000000016473
1600,SQL with Index,by comment author,0.0017897999999831882
1600,MongoDB,by comment author,0.346434600000066
1600,SQL,by comment author,0.003840699999955177
1600,SQL with Index,by comment author,0.00198909999994612
1600,MongoDB,by comment author,0.3710336000000325
1600,SQL,by comment author,0.004418699999973796
1600,SQL with Index,by comment author,0.002023099999973965
1600,MongoDB,by comment author,0.3340140000000247
1600,SQL with joins,one blogpost,0.007984899999996742
1600,SQL Materialized View,one blogpost,0.0019869000000198866
1600,SQL without joins,one blogpost,0.0017701000000442946
1600,SQL without joins,one blogpost,0.00437150000004749
1600,SQL without joins,one blogpost,0.0013124000000743763
1600,MongoDB,one blogpost,0.29872790000001714
1600,SQL with joins,one blogpost,0.008648799999946277
1600,SQL Materialized View,one blogpost,0.0025190000000065993
1600,SQL without joins,one blogpost,0.0016150000000152431
1600,SQL without joins,one blogpost,0.0031844999999748325
1600,SQL without joins,one blogpost,0.0013126000000056592
1600,MongoDB,one blogpost,0.3588158000000021
1600,SQL with joins,one blogpost,0.010268699999983255
1600,SQL Materialized View,one blogpost,0.0019122999999581225
1600,SQL without joins,one blogpost,0.0015603999999029838
1600,SQL without joins,one blogpost,0.00322829999993246
1600,SQL without joins,one blogpost,0.0014711999999690306
1600,MongoDB,one blogpost,0.39698909999992793
1600,SQL with joins,one blogpost,0.011534099999948921
1600,SQL Materialized View,one blogpost,0.0024752000000489716
1600,SQL without joins,one blogpost,0.002180099999918639
1600,SQL without joins,one blogpost,0.0040563999999676525
1600,SQL without joins,one blogpost,0.001635699999951612
1600,MongoDB,one blogpost,0.3434641000000056
1600,SQL with joins,one blogpost,0.011962300000050163
1600,SQL Materialized View,one blogpost,0.001924500000086482
1600,SQL without joins,one blogpost,0.0015452999999752137
1600,SQL without joins,one blogpost,0.0030455000000984
1600,SQL without joins,one blogpost,0.0013854999999693973
1600,MongoDB,one blogpost,0.2921139000000039
1600,SQL,by tag,0.0032404000000951783
1600,SQL Materialized View,by tag,0.0025764000000663145
1600,MongoDB,by tag,0.2926261999999724
1600,SQL,by tag,0.003934299999968971
1600,SQL Materialized View,by tag,0.0026245000000244545
1600,MongoDB,by tag,0.2686166000000867
1600,SQL,by tag,0.0036920000000009168
1600,SQL Materialized View,by tag,0.0020410999999285195
1600,MongoDB,by tag,0.24161679999997432
1600,SQL,by tag,0.0038997999999992317
1600,SQL Materialized View,by tag,0.00197969999999259
1600,MongoDB,by tag,0.27150410000001557
1600,SQL,by tag,0.0030763000000888496
1600,SQL Materialized View,by tag,0.001951600000097642
1600,MongoDB,by tag,0.25038419999998496
1600,SQL,by comment author,0.0035229999999728534
1600,SQL with Index,by comment author,0.001704600000039136
1600,MongoDB,by comment author,0.28732669999999416
1600,SQL,by comment author,0.008055899999931171
1600,SQL with Index,by comment author,0.0018354000000044834
1600,MongoDB,by comment author,0.3033314000000473
1600,SQL,by comment author,0.0064680000000407745
1600,SQL with Index,by comment author,0.0028002999999898748
1600,MongoDB,by comment author,0.30653849999998783
1600,SQL,by comment author,0.005599299999971663
1600,SQL with Index,by comment author,0.0016996000000517597
1600,MongoDB,by comment author,0.3014220000000023
1600,SQL,by comment author,0.0038248000000749016
1600,SQL with Index,by comment author,0.0016291000000592248
1600,MongoDB,by comment author,0.3138341000000082
1600,SQL with joins,one blogpost,0.010409799999933966
1600,SQL Materialized View,one blogpost,0.00207850000003873
1600,SQL without joins,one blogpost,0.001866199999994933
1600,SQL without joins,one blogpost,0.0034400000000687214
1600,SQL without joins,one blogpost,0.0018264000000272063
1600,MongoDB,one blogpost,0.32565629999999146
1600,SQL with joins,one blogpost,0.011423300000046765
1600,SQL Materialized View,one blogpost,0.0018519000000196684
1600,SQL without joins,one blogpost,0.0018486000000166314
1600,SQL without joins,one blogpost,0.003195300000015777
1600,SQL without joins,one blogpost,0.0013711999999941327
1600,MongoDB,one blogpost,0.2617079999999987
1600,SQL with joins,one blogpost,0.012159999999994398
1600,SQL Materialized View,one blogpost,0.002424100000098406
1600,SQL without joins,one blogpost,0.001988200000027973
1600,SQL without joins,one blogpost,0.0032647000000451953
1600,SQL without joins,one blogpost,0.001314700000079938
1600,MongoDB,one blogpost,0.3597338000000718
1600,SQL with joins,one blogpost,0.007943100000034065
1600,SQL Materialized View,one blogpost,0.0018775999999434134
1600,SQL without joins,one blogpost,0.0016878999999789812
1600,SQL without joins,one blogpost,0.0032727000000249973
1600,SQL without joins,one blogpost,0.001406900000006317
1600,MongoDB,one blogpost,0.3386003000000528
1600,SQL with joins,one blogpost,0.006614299999910145
1600,SQL Materialized View,one blogpost,0.002351699999962875
1600,SQL without joins,one blogpost,0.0016114999999672364
1600,SQL without joins,one blogpost,0.003266700000040146
1600,SQL without joins,one blogpost,0.0015442999999777385
1600,MongoDB,one blogpost,0.36948369999993247
1600,SQL,by tag,0.002827300000035393
1600,SQL Materialized View,by tag,0.0017601000000695421
1600,MongoDB,by tag,0.3835957999999664
1600,SQL,by tag,0.0030699000000140586
1600,SQL Materialized View,by tag,0.0019980999999233973
1600,MongoDB,by tag,0.3269262000000026
1600,SQL,by tag,0.0043849999999565625
1600,SQL Materialized View,by tag,0.0028135000000020227
1600,MongoDB,by tag,0.3248939000000064
1600,SQL,by tag,0.004261299999939183
1600,SQL Materialized View,by tag,0.0017264000000523083
1600,MongoDB,by tag,0.3554139999999961
1600,SQL,by tag,0.004643799999939802
1600,SQL Materialized View,by tag,0.0019155999999611595
1600,MongoDB,by tag,0.36699639999994815
1600,SQL,by comment author,0.003370799999970586
1600,SQL with Index,by comment author,0.0017612999999983003
1600,MongoDB,by comment author,0.3618109999999888
1600,SQL,by comment author,0.0035434999999779393
1600,SQL with Index,by comment author,0.0017488999999386579
1600,MongoDB,by comment author,0.2911646999999675
1600,SQL,by comment author,0.005574700000011035
1600,SQL with Index,by comment author,0.001682200000004741
1600,MongoDB,by comment author,0.3065995000000612
1600,SQL,by comment author,0.003696999999988293
1600,SQL with Index,by comment author,0.001838099999986298
1600,MongoDB,by comment author,0.3291973999999982
1600,SQL,by comment author,0.004316200000062054
1600,SQL with Index,by comment author,0.0016930000000456857
1600,MongoDB,by comment author,0.4109434000000647
1600,SQL with joins,one blogpost,0.011555299999940871
1600,SQL Materialized View,one blogpost,0.0019499999999652573
1600,SQL without joins,one blogpost,0.0015528000000131215
1600,SQL without joins,one blogpost,0.003191199999946548
1600,SQL without joins,one blogpost,0.0012497000000166736
1600,MongoDB,one blogpost,0.3064511999999695
1600,SQL with joins,one blogpost,0.014641099999948892
1600,SQL Materialized View,one blogpost,0.001993999999967855
1600,SQL without joins,one blogpost,0.0016044999999849097
1600,SQL without joins,one blogpost,0.0032466000000113127
1600,SQL without joins,one blogpost,0.0015014999999038992
1600,MongoDB,one blogpost,0.2915692999999919
1600,SQL with joins,one blogpost,0.007912099999998645
1600,SQL Materialized View,one blogpost,0.0019368999999187508
1600,SQL without joins,one blogpost,0.0017871999999670152
1600,SQL without joins,one blogpost,0.0031672999999727836
1600,SQL without joins,one blogpost,0.001276700000062192
1600,MongoDB,one blogpost,0.2605761000000939
1600,SQL with joins,one blogpost,0.005988800000068295
1600,SQL Materialized View,one blogpost,0.0018127000000731641
1600,SQL without joins,one blogpost,0.001602700000034929
1600,SQL without joins,one blogpost,0.003084599999965576
1600,SQL without joins,one blogpost,0.0013315999999576889
1600,MongoDB,one blogpost,0.24583289999998215
1600,SQL with joins,one blogpost,0.011236399999916102
1600,SQL Materialized View,one blogpost,0.001974499999960244
1600,SQL without joins,one blogpost,0.0015269000000444066
1600,SQL without joins,one blogpost,0.002991199999996752
1600,SQL without joins,one blogpost,0.001353799999947114
1600,MongoDB,one blogpost,0.27139870000007704
1600,SQL,by tag,0.0034525000000940054
1600,SQL Materialized View,by tag,0.0017285999999785417
1600,MongoDB,by tag,0.3400040999999874
1600,SQL,by tag,0.005969199999981356
1600,SQL Materialized View,by tag,0.0017295000000103755
1600,MongoDB,by tag,0.29793740000002344
1600,SQL,by tag,0.006248099999993428
1600,SQL Materialized View,by tag,0.0017324000000371598
1600,MongoDB,by tag,0.3331825000000208
1600,SQL,by tag,0.00598170000000664
1600,SQL Materialized View,by tag,0.0019820999999637934
1600,MongoDB,by tag,0.2756755999999996
1600,SQL,by tag,0.01474919999998292
1600,SQL Materialized View,by tag,0.0028247999999848616
1600,MongoDB,by tag,0.45002949999991415
1600,SQL,by comment author,0.003358199999979661
1600,SQL with Index,by comment author,0.001677699999959259
1600,MongoDB,by comment author,0.48615989999996145
1600,SQL,by comment author,0.0034104999999726715
1600,SQL with Index,by comment author,0.001741200000083154
1600,MongoDB,by comment author,0.3629498999999896
1600,SQL,by comment author,0.003921399999967434
1600,SQL with Index,by comment author,0.0018230000000585278
1600,MongoDB,by comment author,0.3746431999999231
1600,SQL,by comment author,0.004532599999947706
1600,SQL with Index,by comment author,0.0017103000000133761
1600,MongoDB,by comment author,0.3574833000000126
1600,SQL,by comment author,0.0035467999999809763
1600,SQL with Index,by comment author,0.0017075000000659202
1600,MongoDB,by comment author,0.3200976000000537
1600,SQL with joins,one blogpost,0.009490000000027976
1600,SQL Materialized View,one blogpost,0.0025024999999914144
1600,SQL without joins,one blogpost,0.0016075999999429769
1600,SQL without joins,one blogpost,0.003476000000091517
1600,SQL without joins,one blogpost,0.0013948999999229272
1600,MongoDB,one blogpost,0.2430279000000155
1600,SQL with joins,one blogpost,0.008844700000054218
1600,SQL Materialized View,one blogpost,0.002043800000024021
1600,SQL without joins,one blogpost,0.001730299999962881
1600,SQL without joins,one blogpost,0.003050400000006448
1600,SQL without joins,one blogpost,0.0011563000000478496
1600,MongoDB,one blogpost,0.29557469999997465
1600,SQL with joins,one blogpost,0.011304300000006151
1600,SQL Materialized View,one blogpost,0.001804599999900347
1600,SQL without joins,one blogpost,0.0015258999999332445
1600,SQL without joins,one blogpost,0.002953000000047723
1600,SQL without joins,one blogpost,0.0013483000000178436
1600,MongoDB,one blogpost,0.23070289999998295
1600,SQL with joins,one blogpost,0.009157500000014807
1600,SQL Materialized View,one blogpost,0.0019331999999394611
1600,SQL without joins,one blogpost,0.0016102000000728367
1600,SQL without joins,one blogpost,0.003062500000055479
1600,SQL without joins,one blogpost,0.00146940000001905
1600,MongoDB,one blogpost,0.25879650000001675
1600,SQL with joins,one blogpost,0.005875400000036279
1600,SQL Materialized View,one blogpost,0.001772299999970528
1600,SQL without joins,one blogpost,0.0016157999999677486
1600,SQL without joins,one blogpost,0.002939299999979994
1600,SQL without joins,one blogpost,0.0013354999999819483
1600,MongoDB,one blogpost,0.25177910000002157
1600,SQL,by tag,0.003057000000012522
1600,SQL Materialized View,by tag,0.0019284999999626962
1600,MongoDB,by tag,0.274413299999992
1600,SQL,by tag,0.004084600000055616
1600,SQL Materialized View,by tag,0.0018103999999539155
1600,MongoDB,by tag,0.3132211999999299
1600,SQL,by tag,0.004490499999974418
1600,SQL Materialized View,by tag,0.0017784000000347078
1600,MongoDB,by tag,0.2614234000000124
1600,SQL,by tag,0.00357110000004468
1600,SQL Materialized View,by tag,0.0018169000001080349
1600,MongoDB,by tag,0.2532749000000649
1600,SQL,by tag,0.0043809999999666616
1600,SQL Materialized View,by tag,0.0017510999999785781
1600,MongoDB,by tag,0.26296270000000277
1600,SQL,by comment author,0.0035057999999708045
1600,SQL with Index,by comment author,0.0017078000000765314
1600,MongoDB,by comment author,0.28706320000003416
1600,SQL,by comment author,0.005454999999983556
1600,SQL with Index,by comment author,0.0017942000000630287
1600,MongoDB,by comment author,0.27785549999998693
1600,SQL,by comment author,0.00379279999992832
1600,SQL with Index,by comment author,0.0019895000000360596
1600,MongoDB,by comment author,0.30449380000004567
1600,SQL,by comment author,0.005159199999980046
1600,SQL with Index,by comment author,0.0017615000000432701
1600,MongoDB,by comment author,0.295021399999996
1600,SQL,by comment author,0.00829810000004727
1600,SQL with Index,by comment author,0.0022956999999905747
1600,MongoDB,by comment author,0.2746928000000253
1600,SQL with joins,one blogpost,0.01802620000000843
1600,SQL Materialized View,one blogpost,0.0021364000000403394
1600,SQL without joins,one blogpost,0.0018358999999463776
1600,SQL without joins,one blogpost,0.0035563000000138345
1600,SQL without joins,one blogpost,0.0014373999999861553
1600,MongoDB,one blogpost,0.24696469999992132
1600,SQL with joins,one blogpost,0.0080560000000105
1600,SQL Materialized View,one blogpost,0.0018457999999554886
1600,SQL without joins,one blogpost,0.00156779999997525
1600,SQL without joins,one blogpost,0.002923699999996643
1600,SQL without joins,one blogpost,0.001305500000057691
1600,MongoDB,one blogpost,0.3089506999999685
1600,SQL with joins,one blogpost,0.01370350000001963
1600,SQL Materialized View,one blogpost,0.0022134000000733067
1600,SQL without joins,one blogpost,0.0015951000000313797
1600,SQL without joins,one blogpost,0.0030927000000247062
1600,SQL without joins,one blogpost,0.0011597999999821695
1600,MongoDB,one blogpost,0.2549090999999635
1600,SQL with joins,one blogpost,0.01048630000002504
1600,SQL Materialized View,one blogpost,0.0018243000000666143
1600,SQL without joins,one blogpost,0.0016421999999920445
1600,SQL without joins,one blogpost,0.00319569999999203
1600,SQL without joins,one blogpost,0.0012350000000651562
1600,MongoDB,one blogpost,0.2582824000000983
1600,SQL with joins,one blogpost,0.010653000000047541
1600,SQL Materialized View,one blogpost,0.0021011999999700492
1600,SQL without joins,one blogpost,0.0016478000000006432
1600,SQL without joins,one blogpost,0.003809100000012222
1600,SQL without joins,one blogpost,0.0014725999999427586
1600,MongoDB,one blogpost,0.28863139999998566
1600,SQL,by tag,0.0027816000000484564
1600,SQL Materialized View,by tag,0.0017980999999736014
1600,MongoDB,by tag,0.37687719999996716
1600,SQL,by tag,0.0038793999999597872
1600,SQL Materialized View,by tag,0.0018300999998928091
1600,MongoDB,by tag,0.3709005000000616
1600,SQL,by tag,0.0031474999999545616
1600,SQL Materialized View,by tag,0.0017503999999917141
1600,MongoDB,by tag,0.34552289999999175
1600,SQL,by tag,0.0031368999999585867
1600,SQL Materialized View,by tag,0.0018534000000727247
1600,MongoDB,by tag,0.34489700000005996
1600,SQL,by tag,0.0031936999999970794
1600,SQL Materialized View,by tag,0.00207609999995384
1600,MongoDB,by tag,0.33670759999995425
1600,SQL,by comment author,0.0033809999999903084
1600,SQL with Index,by comment author,0.001727500000015425
1600,MongoDB,by comment author,0.34026059999996505
1600,SQL,by comment author,0.005847599999924569
1600,SQL with Index,by comment author,0.0016603000000259271
1600,MongoDB,by comment author,0.34419609999997647
1600,SQL,by comment author,0.003450500000099055
1600,SQL with Index,by comment author,0.0017008000000942047
1600,MongoDB,by comment author,0.34717220000004545
1600,SQL,by comment author,0.004949600000031751
1600,SQL with Index,by comment author,0.0016394000000445885
1600,MongoDB,by comment author,0.28600519999997687
1600,SQL,by comment author,0.0035933000000341053
1600,SQL with Index,by comment author,0.0016779000000042288
