posts,language,query,time
12500,MongoDB,one blogpost,5.000000055588316e-05
12500,SQL,by tag,0.010677600001145038
12500,MongoDB,by tag,4.740000076708384e-05
12500,SQL,by tag,0.010047699999631732
12500,MongoDB,by tag,5.090000013296958e-05
12500,SQL,by tag,0.009367700000439072
12500,MongoDB,by tag,4.669999907491729e-05
12500,SQL,by tag,0.009387399999468471
12500,MongoDB,by tag,4.5700000555370934e-05
12500,SQL,by tag,0.009647899998526555
12500,MongoDB,by tag,5.020000025979243e-05
12500,SQL,by comment author,0.019424199999775738
12500,MongoDB,by comment author,5.120000059832819e-05
12500,SQL,by comment author,0.018893200000093202
12500,MongoDB,by comment author,5.439999949885532e-05
12500,SQL,by comment author,0.018628100000569248
12500,MongoDB,by comment author,4.929999886371661e-05
12500,SQL,by comment author,0.018888200000219513
12500,MongoDB,by comment author,4.660000013245735e-05
12500,SQL,by comment author,0.019661899999846355
12500,MongoDB,by comment author,4.710000030172523e-05
